WGATAR_id,EFO:0002067 ATAC-seq,EFO:0002067 TF ChIP-seq GATA1,EFO:0002067 Histone ChIP-seq H3K27ac,EFO:0002067 TF ChIP-seq CTCF,EFO:0002067 Histone ChIP-seq H3K27me3,EFO:0002067 Histone ChIP-seq H3K36me3,EFO:0002067 Histone ChIP-seq H3K4me1,EFO:0002067 Histone ChIP-seq H3K4me2,EFO:0002067 Histone ChIP-seq H3K4me3,EFO:0002067 Histone ChIP-seq H3K79me2,EFO:0002067 Histone ChIP-seq H3K9ac,EFO:0002067 Histone ChIP-seq H4K20me1,EFO:0002067 total RNA-seq
WGATAR_2327,0.99491334,0.9996538,0.9952959,0.9861851,-0.4070197,0.85770404,0.9914737,0.99251395,0.9916755,0.97233367,0.9917767,-0.30367032,0.9442879
WGATAR_2328,0.34721795,0.92542946,0.29802948,0.24508385,0.697588,0.64503556,0.68723214,0.62696457,0.3502899,0.08693378,0.3458742,0.6614815,0.72386044
WGATAR_2329,-0.28820097,-0.043283284,-0.1198062,-0.060551435,0.7831602,-0.19656348,-0.26860744,-0.28132248,-0.131551,-0.15591091,-0.31445342,0.009466246,-0.117786646
WGATAR_2330,0.7022516,0.9559949,0.8592065,0.71260303,-0.04724908,0.8261341,0.75235045,0.7371109,0.77374244,0.847759,0.6904799,0.7043602,0.8882603
WGATAR_2331,-0.043863416,0.28469193,-0.08383447,-0.019107759,0.7616962,-0.14088038,-0.16951817,0.0477387,-0.026323855,-0.13592991,-0.2745615,0.6093046,-0.11161277
WGATAR_2332,0.08870125,0.2164076,-0.019194573,0.20258728,0.43340886,0.37453964,-0.048324823,-0.00016912818,0.6015959,-0.083605975,0.25074762,0.03395921,-0.12237921
WGATAR_2333,0.39854935,0.40295753,0.23822254,0.20052212,0.632071,0.39192677,0.32701802,0.4840301,0.34322092,-0.09195429,0.5142653,0.379744,-0.12458596
WGATAR_2334,0.11741397,0.025342613,-0.0054658353,0.10752529,0.5899707,0.6333552,-0.22382319,-0.09635089,0.022628397,-0.062782675,-0.22505373,-0.19610435,-0.12383172
WGATAR_2335,0.084717125,0.9685918,0.008037031,0.4622314,0.29240105,0.15636633,0.74055827,0.7314316,0.11929865,0.07250816,0.40818024,0.6854182,-0.11544219
WGATAR_2336,0.5638004,0.9479517,0.16968198,0.3016412,0.15555161,0.6240182,0.52683794,0.5479566,-0.0061251223,0.13488045,0.4564217,0.10508962,-0.122932166
WGATAR_2337,0.45494235,0.80788094,-0.0026470125,0.22045498,0.6981827,0.53888035,-0.0363314,-0.14218596,0.63732433,-0.081415415,-0.20105964,0.47468963,-0.11870381
WGATAR_2338,0.31873736,0.88369036,0.011212081,0.106138885,0.6121467,0.42662472,0.22855791,0.080598414,0.03054899,-0.07200128,-0.0019395351,0.5933826,0.2690691
WGATAR_2339,0.87589264,0.9873071,0.96877456,0.5019386,0.46730053,0.7263546,0.9327744,0.94101894,0.9422004,0.850621,0.80501807,0.7572272,0.7136903
WGATAR_2340,0.9186271,0.9944767,0.981792,0.914461,-0.25534713,0.7384242,0.95749545,0.9777788,0.9370423,0.8383024,0.80116844,0.7786992,0.69903815
WGATAR_2341,0.96326864,0.9923805,0.9850985,0.93539476,-0.2553661,0.75856876,0.96411514,0.9800762,0.9475474,0.85065746,0.8121099,0.7806767,0.6964752
WGATAR_2342,0.9364977,0.27923417,0.97760034,0.7354721,-0.16135311,0.71286356,0.94550186,0.97070575,0.9382602,0.847759,0.84460115,-0.19396943,0.7226938
WGATAR_2343,0.8529767,0.9897611,0.9169838,0.89854264,-0.2210226,0.81748414,0.8862692,0.93572795,0.83299834,0.85306257,0.755757,0.67417336,0.7071535
WGATAR_2344,0.86139953,0.92980003,0.9166871,0.7531335,-0.2122257,0.80730605,0.8681414,0.92092216,0.80441594,0.85712206,0.7338064,-0.21220678,0.7068552
WGATAR_2345,0.9313208,0.99448735,0.94946,0.9202302,-0.24969602,0.84567755,0.9119675,0.9523702,0.8891766,0.8902006,0.7813879,0.46413362,0.72411597
WGATAR_2346,0.958276,0.9972315,0.96911657,0.9482305,-0.25571555,0.8624523,0.9331134,0.9632493,0.9302434,0.9087533,0.81749,0.6587904,0.7384622
WGATAR_2347,0.67393076,-0.065261155,0.7176268,0.70928437,0.78400576,0.73254883,0.723685,0.82603896,0.70817786,0.73808044,0.67941487,0.65622073,0.6823443
WGATAR_2348,-0.0007490814,0.23611444,-0.26783666,-0.030347317,0.63514745,-0.051730677,-0.028551944,0.23534192,-0.22415137,-0.15062791,-0.12138141,-0.09861032,
WGATAR_2349,-0.060751,0.6369433,0.3822763,0.71933246,-0.20041285,0.03949102,0.558678,0.57557917,0.44711906,-0.2314605,0.02030231,0.041831844,
WGATAR_2350,0.9297934,0.96047705,0.89254713,0.8765878,-0.30813673,-0.15500724,0.85983175,0.905998,0.7443304,0.82596445,0.7730854,0.54797894,
WGATAR_2351,-0.024235144,0.06900835,-0.23166478,0.18986964,0.6151261,0.20067996,-0.22957242,-0.23104358,-0.07682694,0.35566968,0.1764457,0.5076566,0.1188818
WGATAR_2352,0.7202555,0.94337845,0.630675,0.6662903,-0.2584021,-0.04508224,0.61383855,0.6374304,0.5489731,0.56994295,0.59240705,0.6041832,0.667448
WGATAR_2353,0.6922904,0.8545969,0.60490334,0.63144946,-0.3331856,0.53870595,0.58940136,0.61200786,0.5622942,0.57915837,0.575969,0.56561464,0.7006492
WGATAR_2354,0.6081409,-0.2152881,-0.0818956,0.47252685,0.6675954,-0.35119778,0.4828221,0.44877392,0.10273866,0.1028573,0.5531847,0.3505357,-0.15663645
WGATAR_2355,-0.11117919,0.092837065,-0.12280306,0.2758631,0.20864272,0.3081864,0.04339888,0.14599232,0.3121417,-0.13360368,0.07970281,0.48510915,0.17804098
WGATAR_2356,0.51528853,0.6399726,0.23960632,0.5484777,0.62349665,0.42013508,-0.04081106,-0.09798999,0.53489375,0.46981174,-0.16120699,0.5371506,0.17783615
WGATAR_2357,-0.006470427,0.005111173,-0.040991023,-0.122377306,0.35306376,0.105746664,-0.13050196,-0.09082553,0.26886013,-0.019563347,-0.12274956,-0.18731527,-0.2789904
WGATAR_2358,0.2598071,0.04842958,0.056033462,0.07569343,-0.10368754,0.8378997,0.31727308,0.17729443,0.031983018,0.8192822,0.37270555,-0.1929691,0.115760475
WGATAR_2359,-0.027407318,-0.04146278,-0.021325707,-0.04636079,0.5823973,0.8544054,-0.057723343,-0.03471154,-0.110548705,-0.05866763,-0.20920685,-0.31795865,-0.09691936
WGATAR_2360,0.9911413,0.9991721,0.9950732,0.9698241,-0.2506979,-0.11363912,0.9762721,0.9874735,0.97420835,0.22164646,0.89169556,0.695207,0.88600206
WGATAR_2361,0.99029136,0.99902713,0.99436486,0.963127,0.53581154,-0.11747655,0.9647577,0.9847784,0.9738674,-0.026979208,0.81487644,0.6887155,0.87568
WGATAR_2362,0.9533597,0.9960629,0.4505062,0.3261078,0.5287058,0.014339775,0.27352208,0.7045131,0.8818723,-0.01265806,0.061803877,0.6884364,-0.10433811
WGATAR_2363,0.6021655,0.43504673,0.18508253,0.4407787,0.37711567,0.75320035,0.5845592,0.6011918,0.06462598,0.015796304,0.24594864,0.4905359,0.73574257
WGATAR_2364,0.6079453,0.8564044,0.4153625,0.22998618,0.5302547,-0.1288982,0.38615966,0.75218487,0.6754323,0.46416175,0.5212792,0.68731016,-0.10561153
WGATAR_2365,-0.11657752,-0.006479487,-0.057359785,0.3175,0.5357054,0.14268014,-0.19411168,0.36792228,-0.005091876,-0.027113616,-0.27330995,-0.19858824,-0.08740559
WGATAR_2366,-0.034877732,0.4196645,0.0006826222,0.20159107,0.55619526,0.090357065,-0.18226717,0.39800665,0.15237847,-0.07458794,-0.07323305,-0.14166638,-0.08148733
WGATAR_2367,-0.04440546,-0.056973368,-0.13177446,-0.16203693,-0.091582656,0.68190116,-0.30400753,0.15100609,-0.3091938,-0.13067499,0.5531954,-0.3276254,-0.088472605
WGATAR_2368,0.017389372,0.14741516,-0.24494343,-0.07102646,0.011024535,0.09039674,-0.23911624,-0.18910854,-0.28538987,-0.22225767,-0.36594182,-0.23741743,
WGATAR_2369,0.2285304,0.29298112,0.0005618632,-0.06054178,0.28046578,-0.063801385,0.2988364,0.2487207,-0.17638597,-0.17260905,0.18291155,0.38045782,
WGATAR_2370,0.17070784,0.7501817,-0.15700352,0.08812107,0.044265296,0.40155208,0.21659932,-0.02466099,-0.23395154,0.025514498,0.16637382,0.2912492,
WGATAR_2371,0.2417447,0.6877502,0.02301775,-0.023690939,0.22698805,0.31494668,0.3149775,0.229886,0.23332293,-0.028877273,0.46304673,0.4662147,
WGATAR_2372,0.6667503,0.18774995,0.86897177,0.65868694,-0.11178851,0.64805746,0.5166911,0.81631196,0.9308604,0.9019309,0.6758092,0.14987811,
WGATAR_2373,0.024503052,0.02332133,-0.0021692812,0.04065597,0.54025596,0.05613476,0.04510969,0.02337712,-0.016268373,-0.0520837,-0.19575486,0.46292326,
WGATAR_2374,0.98754936,0.9992441,0.9900617,0.97834694,-0.264394,0.8758172,0.9617715,0.9833429,0.9777788,0.9395535,0.795617,-0.41701108,
WGATAR_2375,0.07019588,0.0073223114,0.9806631,0.24680996,-0.408066,0.8765759,0.9135763,0.9696058,0.9720913,0.92945874,0.7733873,-0.42054874,
WGATAR_2376,0.23892581,0.9191476,0.48274308,0.10829207,0.19289294,0.5435094,0.52544236,0.70146346,0.19059369,-0.18369268,-0.08873126,0.3894113,
WGATAR_2377,0.6738724,-0.07130566,0.6021005,0.29884234,0.81889987,0.58514345,-0.05176711,0.72017145,0.36721838,0.6659956,0.6209154,0.62779754,
WGATAR_2378,0.9821706,0.9982366,0.9767757,0.97374976,-0.16421196,0.6904149,0.9639014,0.98438966,0.9900617,0.91543627,0.9735148,0.6759028,0.901667
WGATAR_2379,-0.024478495,0.001962632,-0.033738494,0.004765928,0.7824219,-0.27609602,-0.004648,-0.01249069,-0.00970611,-0.107795864,-0.051302314,0.65810764,-0.111691
WGATAR_2380,0.5879563,0.37298512,0.34190744,0.5469305,0.26574492,0.29579628,0.17117009,0.291085,-0.03730528,0.0018703043,0.46581948,-0.17701527,
WGATAR_2381,0.9721493,0.9914039,0.9381812,0.85127634,0.019209757,-0.120366156,0.88897264,0.94530606,0.64532703,0.6190151,0.49824923,0.63214815,
WGATAR_2382,0.26115578,0.95810527,-0.049625188,0.07738322,0.61423266,0.40349695,-0.013326585,-0.032954663,-0.30271688,-0.051071107,-0.31345356,0.45987427,
WGATAR_2383,0.8575212,0.8544812,0.96313334,0.524661,-0.078718975,0.633063,0.9083512,0.9291657,0.8147379,0.8111329,0.61472046,0.46098685,0.8224877
WGATAR_2384,0.15315384,-0.006207496,0.077377796,0.04247284,0.24029613,0.21560174,0.06675005,0.09975052,0.10597472,0.15411994,-0.14892767,-0.01911293,-0.19290236
WGATAR_2385,0.20852776,0.110975325,0.020972252,0.07178527,0.5107273,0.24150084,0.17815933,0.1644705,0.057146475,0.027147949,0.5264474,0.1894483,-0.15118024
WGATAR_2386,0.010719091,0.006043911,-0.0028311014,0.0044724047,0.5748871,0.64259386,-0.015359461,0.012623668,-0.1267595,0.2576523,0.379744,-0.3592162,-0.17167315
WGATAR_2387,0.9659893,0.9993551,0.9820787,0.9442163,-0.30936354,0.75259364,0.9591962,0.970917,0.8004971,0.84562343,0.7211665,0.63051975,0.84081614
WGATAR_2388,0.864768,0.99570704,0.9705815,0.82707,-0.3248672,0.69271195,0.94504416,0.95505846,0.723383,0.81511617,0.6997108,0.6186971,0.85306185
WGATAR_2389,-0.019306064,0.750551,-0.015046656,0.22487861,-0.1340034,0.71623814,0.9274553,-0.010758072,-0.26605216,0.786979,-0.21865016,0.59738946,-0.16419682
WGATAR_2390,0.7494324,0.86249924,-0.011647195,0.028120548,0.6503701,-0.108950704,0.050063133,0.036606044,-0.19976427,-0.16754615,-0.18273589,0.5764543,-0.15152955
WGATAR_2391,0.14845037,0.82624394,-0.021321863,0.116944864,0.7073351,-0.09590393,0.04134339,0.009949207,-0.04354945,-0.029165268,-0.108505815,0.6600095,0.120862246
WGATAR_2392,-0.13590631,-0.0880447,-0.16662869,-0.17668194,0.53603077,0.5195197,-0.19592807,-0.15841642,-0.23900713,-0.04419127,-0.21288121,-0.035824955,0.18170787
WGATAR_2393,0.1832842,0.1632345,-0.027476251,0.027561665,0.7122184,-0.05716759,-0.03285235,-0.014708638,-0.07418537,-0.09722334,-0.18709655,0.58226264,0.98587024
WGATAR_2394,0.91206014,0.975822,0.9510037,0.90292513,-0.17733368,0.869872,0.91946816,0.9585185,0.9078188,0.87902796,0.78330815,-0.1748156,0.94819474
WGATAR_2395,-0.06783274,-0.031832874,-0.052934527,-0.06162837,0.8087486,0.8338864,-0.095635295,-0.04965955,-0.104745686,-0.11508751,-0.2107889,-0.19405252,0.99715763
WGATAR_2396,-0.03975749,-0.004558325,-0.041278034,-0.034436822,0.6045325,0.8596657,-0.069339484,-0.035677135,-0.08674306,0.71795964,-0.20951098,-0.19089866,0.9908391
WGATAR_2397,0.9794767,0.9914558,0.97262925,0.9497966,-0.22088638,0.87267596,0.94712794,0.9693916,0.9318918,0.8915318,0.7837672,0.048703328,0.97455275
WGATAR_2398,0.9516522,0.9814198,0.9417897,0.92208874,-0.19553629,0.8551903,0.90343976,0.9486065,0.84636176,0.8643935,0.71543264,0.74555403,0.9810219
WGATAR_2399,0.8932227,0.7674682,0.94444746,0.7188914,0.68996775,0.7177317,0.868785,0.94192356,0.8620499,0.8399186,0.6539142,0.33566657,0.9681593
WGATAR_2400,0.467183,0.8550823,0.030100107,0.14268106,0.7224442,0.17317015,0.594461,0.75459516,0.68396515,0.70876944,0.24423303,0.78303856,0.100485876
WGATAR_2401,0.5444876,0.84934485,0.5808207,0.2200248,0.41049802,0.03584054,0.78979635,0.84395754,0.27214763,-0.042415023,0.16692466,0.69958115,0.94588065
WGATAR_2402,-0.08699012,-0.011084348,-0.082561105,-0.07557917,0.6066036,0.5283138,-0.09634802,-0.043530226,-0.070997745,-0.1020408,-0.028325483,0.14914024,0.973383
WGATAR_2403,0.07452813,0.058543622,-0.0351156,-0.015097827,0.65311646,0.6703691,-0.07732549,0.00043535233,0.32973343,0.2520649,0.40224922,0.5404655,0.80697334
WGATAR_2404,0.23866704,0.95700765,-0.12793612,0.6396567,-0.14878747,-0.1398944,0.7529893,0.83672917,-0.0982742,0.26187223,-0.014937058,0.7339555,0.44827378
WGATAR_2405,0.8342391,0.71842736,0.9529228,0.83269715,0.742833,0.7369588,0.9029628,0.9337683,0.95454776,0.82051295,0.91045165,0.6797675,
WGATAR_2406,-0.013031155,-0.00033965707,-0.04685104,0.0014320016,0.9066001,-0.18923324,-0.032196403,-0.036726683,-0.04386127,-0.23947328,-0.121753365,0.57444793,
WGATAR_2407,0.9944913,0.99980724,0.98754936,0.9814011,-0.39223534,0.8428814,0.9863793,0.97573555,0.97046864,0.9517944,0.9609492,0.31006157,0.80939627
WGATAR_2408,-0.0067302883,-0.0058742166,-0.0073983967,-0.010593981,0.6778052,0.57692003,0.0070061684,-0.008970559,-0.014394611,-0.042111695,-0.0103851855,-0.22974741,-0.20993748
WGATAR_2409,0.99702555,0.9999528,0.9946153,0.9870306,-0.03903082,0.857604,0.9968556,0.98960257,0.9829675,0.9318041,0.98406965,-0.045244336,0.7983989
WGATAR_2410,0.99708307,0.9999553,0.9932394,0.9869168,-0.051285297,0.8574731,0.9967217,0.9890919,0.9821923,0.93043405,0.9840294,-0.038144052,0.80116844
WGATAR_2411,0.95248866,0.9969651,0.9845957,0.95449615,0.70283544,-0.12651703,0.97237676,0.976788,0.98241997,-0.01897481,0.9379808,0.93295956,0.77584934
WGATAR_2412,-0.11047423,-0.0024338067,-0.09242955,-0.036777914,0.7104433,-0.12066051,-0.13625696,-0.098110795,-0.29318568,-0.08160484,-0.28799832,-0.23108193,
WGATAR_2413,0.96554947,0.99860096,0.956429,0.96156174,-0.27274203,-0.17397636,0.9216758,0.95466936,0.7918705,0.9002979,0.7439073,0.74608076,
WGATAR_2414,0.95688415,0.9983203,0.93925214,0.9536027,-0.2790311,-0.16930583,0.9066806,0.9439568,0.7328092,-0.085861295,-0.19710511,0.7065468,
WGATAR_2415,-0.053727984,-0.0025030673,-0.06282562,-0.038606256,0.6701966,0.8221921,-0.101062864,-0.06167224,-0.24916394,0.9132719,0.6778221,-0.19643256,
WGATAR_2416,0.6597348,-0.02994755,0.72000515,0.65813947,0.604656,0.8988588,0.6205443,0.682071,0.599234,0.7555001,0.69328696,0.35236007,0.9246638
WGATAR_2417,0.74629676,0.97411716,0.80664706,0.78147507,-0.17394024,0.90993273,0.6931834,0.77513295,0.75346446,0.80858696,0.71505773,0.85143685,0.93041706
WGATAR_2418,0.79337317,0.87847394,0.78477836,0.75393033,-0.15835318,0.9536342,0.7207207,0.80591035,0.8460389,0.8305708,0.8476636,0.9138694,0.94751203
WGATAR_2419,0.69656575,-0.09367359,-0.17073712,-0.17238599,0.8469219,-0.031987816,-0.32604334,-0.22149536,0.38655213,-0.17093468,-0.109882414,0.6230685,-0.055584043
WGATAR_2420,0.6452979,0.19544742,0.44445395,0.45512843,0.7237319,0.46012062,0.626503,0.6406549,0.74339235,0.76218736,0.8013679,0.53901094,0.93443227
WGATAR_2421,0.8513121,0.7547776,0.9600173,0.54657495,-0.08743231,0.24063769,0.36844638,0.9038458,0.95543045,0.97167474,0.85150325,0.8867777,0.8987701
WGATAR_2422,0.92509973,0.9736142,0.8626932,0.64279336,-0.012237385,0.003340602,0.8841909,0.8195237,0.35949674,0.14689308,0.4822611,0.9383171,0.016538903
WGATAR_2423,0.9581112,0.99034274,0.9646672,0.72869015,-0.1698877,0.10815209,0.8779434,0.94768107,0.9506675,0.543049,0.65629196,0.97262657,0.89954215
WGATAR_2424,0.90682364,0.9878118,0.030502886,0.049605638,0.50461864,-0.037433475,0.8539478,0.10417679,0.011072934,0.009504318,0.030459821,0.831903,-0.073680684
WGATAR_2425,0.021636426,0.9855782,0.0014786422,0.021327227,0.5434879,0.06581175,0.64834464,0.058881342,0.01034677,0.020026326,0.034267068,0.84801424,-0.07478328
WGATAR_2426,0.7343401,0.6025132,0.1375238,0.18150711,0.36119395,0.28818595,0.7012754,0.6069055,0.2930394,0.82200646,0.16463673,0.7932336,-0.048625126
WGATAR_2427,0.9948547,0.9995039,0.98218876,0.9917236,-0.059211284,0.85776615,0.98880494,0.9813353,0.97099507,0.9121448,0.9475837,-0.0012128055,
WGATAR_2428,0.99530363,0.99972564,0.9796573,0.99480426,-0.037401974,0.8647407,0.9888747,0.9805385,0.97046864,0.91046154,0.9486947,0.98474705,
WGATAR_2429,0.5435443,0.7181255,0.8982771,0.44774115,0.3555854,0.19382098,0.42295265,0.6509772,0.7288953,0.40718788,0.6153741,0.48778218,0.39703977
WGATAR_2430,0.92728144,0.8897923,0.10183713,0.34456617,0.31734675,0.93797374,0.87103146,0.411369,0.13188851,0.025320768,0.5366449,0.11259025,0.47809052
WGATAR_2431,0.11106852,0.967572,0.19878444,0.11886451,0.5558261,0.85329103,0.74973905,0.51924133,0.69383675,0.08200222,0.2518057,0.9746994,0.20468782
WGATAR_2432,0.5366568,0.95487666,0.18300813,0.031098455,0.43163338,0.016976655,0.83164275,0.6147272,0.13593635,0.18101928,0.47667897,0.9505898,0.7783599
WGATAR_2433,0.95675504,0.97805417,0.17873746,0.90915394,-0.060714543,0.67933005,0.9122878,0.9268161,0.3280871,0.66672254,0.6228031,0.8586663,0.72845125
WGATAR_2434,0.6224971,0.82258075,0.07296803,0.05923438,0.4877,0.09190795,0.8067739,0.61551344,0.668452,-0.03567347,0.067323804,0.8493673,-0.089187324
WGATAR_2435,0.76187545,0.8389872,-0.28977033,0.74772537,0.42268798,-0.060105294,0.9435651,0.6878241,0.38204783,0.20985995,0.8249177,0.88753945,-0.096368045
WGATAR_2436,-0.008168757,-0.017968893,-0.009568661,-0.020809382,0.5467419,0.95303017,0.013107657,-0.00011268258,-0.004589081,0.008322626,3.5852194e-05,0.0138890445,-0.17124677
WGATAR_2437,0.69092095,0.11409378,0.4592844,0.30128926,0.27290177,0.56636477,0.3295006,0.6421925,0.3904885,0.6407778,0.31751716,0.22778615,
WGATAR_2438,0.9947367,0.9999654,0.9925964,0.9780946,-0.3882835,0.8554449,0.9711031,0.9844215,0.94540834,0.94541967,0.664212,0.6260917,
WGATAR_2439,-0.38962108,-0.261482,-0.33322433,-0.3475204,-0.3905865,-0.37930498,-0.40116465,-0.3785765,-0.32391006,-0.32271683,-0.43554926,-0.398786,
WGATAR_2440,0.9927668,0.9971386,0.9930726,0.9655506,-0.45521617,0.85593605,0.9590652,0.97994626,0.94149214,0.94759905,0.59554124,-0.36990836,
WGATAR_2441,0.9888741,0.9979161,0.99217457,0.95400286,-0.45238003,-0.13282979,0.9444961,0.9741152,0.9371182,0.9237313,0.6152648,-0.36430055,
WGATAR_2442,-0.3580631,-0.08208078,-0.1854043,-0.23390575,0.67038345,-0.307689,-0.23367405,-0.15942961,-0.32618868,-0.24913825,-0.39120668,-0.32762885,
WGATAR_2443,-0.31170556,-0.071706325,-0.16117656,-0.21413013,0.670462,-0.16593829,-0.21863452,-0.12964606,-0.30961615,-0.2583679,-0.3826305,-0.32450044,
WGATAR_2444,-0.108082205,0.95478076,-0.005172491,0.5112979,0.5686015,0.63190347,0.83872116,0.8451633,0.5810269,0.741148,0.5038605,0.20706487,-0.2091521
WGATAR_2445,0.020138487,0.9487277,0.20127025,0.71919006,0.021007806,0.6086982,0.87227845,0.6930047,0.31483465,0.72722095,0.59458375,0.65352046,-0.19714764
WGATAR_2446,0.2301673,0.9932977,-0.03565839,-0.052245766,-0.32015756,-0.28681248,-0.07678199,-0.03811398,-0.15639618,-0.15859407,-0.32236356,0.71892285,-0.24703258
WGATAR_2447,0.6651366,-0.13856739,0.6154739,0.039690882,0.6073817,0.68648636,-0.14205827,0.48127496,0.45377356,0.6081569,0.6218692,0.30968124,
WGATAR_2448,0.9284127,0.97590876,0.9478905,0.74276173,0.44511598,-0.10109943,0.8515663,0.7905952,0.22491693,0.0047186017,0.3467558,0.7256797,-0.016969055
WGATAR_2449,0.98493445,0.9504893,0.985492,0.96111476,0.51901656,-0.05834806,0.082381845,0.93544376,0.9414629,0.26030773,0.52064437,0.83604383,0.388318
WGATAR_2450,0.9493345,0.9918196,0.019501418,0.75631,0.6459318,-0.13655904,0.5689418,0.3398026,0.082758725,-0.027948946,0.08836079,0.8264477,-0.0637224
WGATAR_2451,0.98287594,0.9996457,0.99425477,0.96608007,-0.3198162,0.33470222,0.04476908,0.15793392,0.049655557,0.9547231,0.007132292,0.8884797,0.8784612
WGATAR_2452,0.97482884,0.99967,0.9896233,0.9691024,-0.32490277,-0.11137968,0.22814357,0.14857575,0.15713611,0.90634394,0.011051506,0.8629901,0.86323845
WGATAR_2453,0.90108424,0.99095976,0.08039045,0.19994077,0.6518767,-0.11715269,0.75104016,0.8487464,0.72064793,0.18559921,0.25435454,0.8374096,-0.08613846
WGATAR_2454,0.81039,0.39295667,0.93243504,0.63425535,-0.04719174,0.33864355,0.52330935,0.8700258,0.9298497,0.82279575,0.82357955,0.2463392,0.15512437
WGATAR_2455,-0.004849702,-0.03209296,-0.0035688877,-0.014775038,-0.2653564,0.98139286,0.006446868,-0.00069883466,-0.015922159,0.9020778,0.13873523,0.006254554,0.16559191
WGATAR_2456,0.9950278,0.99734473,0.99321145,0.9741721,0.6908719,0.02766037,0.9844335,0.9858855,0.9723401,0.98524916,0.97310704,0.98526955,0.7491067
WGATAR_2457,0.9960542,0.99778,0.9938618,0.9746196,0.7078641,0.017649919,0.98736155,0.9874712,0.97415334,0.98938143,0.9773148,0.99456584,0.6925177
WGATAR_2458,0.2916356,0.12767184,0.192918,0.15028179,0.3903842,0.90815043,0.5679425,0.2936462,0.27263498,0.012901723,0.72835475,-0.0077270567,0.88653266
WGATAR_2459,0.32319063,0.33388808,0.048380524,0.2961366,0.48207882,0.77679217,0.81010497,0.39812133,0.007672906,0.045057952,0.08900574,0.707757,0.19844812
WGATAR_2460,-0.005041033,-0.0035440624,-0.010370433,-0.024463743,0.53146476,0.66229415,-0.022055477,-0.019421935,-0.023687571,-0.00896126,-0.053386033,0.7238197,-0.062883675
WGATAR_2461,0.2491971,0.08370605,0.41926274,0.13370073,0.41579396,0.1122531,0.7767377,0.5989554,0.07041296,0.060756803,0.3690096,-0.08915374,-0.0052950084
WGATAR_2462,0.99445564,0.99955094,0.9989606,0.9815593,0.5161305,-0.04155907,0.00056377053,0.9927301,0.99207926,0.00038334727,0.98530185,0.7348825,0.98726636
WGATAR_2463,0.9114665,0.47555554,0.9915838,0.84092224,0.442866,-0.030231655,0.056286633,0.96428597,0.9852681,0.8092648,0.97473747,-0.25021487,0.9900931
WGATAR_2464,0.20100954,-0.02982968,0.14957568,0.16948679,0.41407183,0.5050583,0.7623519,0.3259194,0.5180368,0.28310493,0.6811391,0.21542652,0.01123184
WGATAR_2465,0.034766942,-0.012634158,0.11072397,0.049377233,-0.06901943,0.8769804,0.35873774,0.36308372,0.8132497,0.8782303,0.71967137,-0.1436212,0.6015651
WGATAR_2466,0.026906967,-0.006209731,0.07913843,0.005499959,0.25242954,0.88701254,0.80651176,0.42390376,0.14978287,0.6858385,0.60328954,-0.19977632,-0.00010031462
WGATAR_2467,0.88629407,0.09946635,0.9735646,0.7624631,0.38837245,0.9003639,0.05335498,0.9269819,0.98614717,0.95497143,0.93928933,0.5642289,0.9937377
